PLANT_NAME,MATERIAL_NAME,Month,UNRESRICTED_STOCK_KT,Inbound_KT,Outbound_KT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,DOWNGRADE_VALUE_LOST_PERCENT,Lag_Inv,Lag_Inb,Lag_Outb,Month_Number,Month_sin,Month_cos
SINGAPORE-WAREHOUSE,MAT-0301,2024-10-01,0.2473,0.0,0.0,P-001,8,30,0.2473,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0301,2024-11-01,0.185425,0.0,0.0495,P-001,8,30,0.2473,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0301,2024-12-01,0.144225,0.0,0.034375,P-001,8,30,0.185425,0.0,0.0495,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0302,2024-01-01,0.147075,0.12375,0.07122500000000001,P-001,4,20,0.00805,0.12375,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0302,2024-02-01,0.3217,0.22275,0.1719,P-001,4,20,0.147075,0.12375,0.07122500000000001,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0302,2024-03-01,0.218575,0.0,0.028890000000000006,P-001,4,20,0.3217,0.22275,0.1719,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0302,2024-04-01,0.42757500000000004,0.2475,0.11277000000000001,P-001,4,20,0.218575,0.0,0.028890000000000006,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0302,2024-05-01,0.313975,0.14850000000000002,0.11327000000000001,P-001,4,20,0.42757500000000004,0.2475,0.11277000000000001,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0302,2024-06-01,0.393725,0.0,0.04426,P-001,4,20,0.313975,0.14850000000000002,0.11327000000000001,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0302,2024-07-01,0.06785,0.02475,0.32589,P-001,4,20,0.393725,0.0,0.04426,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0302,2024-08-01,0.0816,0.099,0.110015,P-001,4,20,0.06785,0.02475,0.32589,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0302,2024-09-01,0.0513,0.0,0.05501,P-001,4,20,0.0816,0.099,0.110015,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0302,2024-10-01,0.022425,0.0495,0.07839,P-001,4,20,0.0513,0.0,0.05501,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0302,2024-11-01,0.003175,0.0,0.019260000000000003,P-001,4,20,0.022425,0.0495,0.07839,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0302,2024-12-01,0.0513,0.2475,0.05091000000000001,P-001,4,20,0.003175,0.0,0.019260000000000003,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0303,2024-01-01,0.10590000000000001,0.27,0.14500000000000002,P-001,5,10,0.07,0.12,0.0025,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0303,2024-02-01,0.005974999999999999,0.0,0.099925,P-001,5,10,0.10590000000000001,0.27,0.14500000000000002,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0303,2024-03-01,0.150975,0.4275,0.105,P-001,5,10,0.005974999999999999,0.0,0.099925,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0303,2024-04-01,0.118275,0.135,0.04,P-001,5,10,0.150975,0.4275,0.105,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0303,2024-05-01,0.344375,0.11249999999999999,0.0475,P-001,5,10,0.118275,0.135,0.04,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0303,2024-06-01,0.72105,0.0,0.0275,P-001,5,10,0.344375,0.11249999999999999,0.0475,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0303,2024-07-01,0.6994,0.0,0.0225,P-001,5,10,0.72105,0.0,0.0275,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0303,2024-08-01,0.6869,0.0,0.01875,P-001,5,10,0.6994,0.0,0.0225,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0303,2024-09-01,0.65665,0.0,0.03,P-001,5,10,0.6869,0.0,0.01875,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0303,2024-10-01,0.606625,0.0,0.05,P-001,5,10,0.65665,0.0,0.03,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0303,2024-11-01,0.516625,0.0,0.05625,P-001,5,10,0.606625,0.0,0.05,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0303,2024-12-01,0.48464999999999997,0.0,0.057499999999999996,P-001,5,10,0.516625,0.0,0.05625,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0304,2024-01-01,0.09475,0.0225,0.0325,P-003,8,25,0.10375000000000001,0.0225,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0304,2024-02-01,0.084725,0.0,0.0325,P-003,8,25,0.09475,0.0225,0.0325,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0304,2024-03-01,0.097225,0.0225,0.0,P-003,8,25,0.084725,0.0,0.0325,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0304,2024-04-01,0.042225,0.0225,0.0425,P-003,8,25,0.097225,0.0225,0.0,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0304,2024-05-01,0.032225000000000004,0.0225,0.055,P-003,8,25,0.042225,0.0225,0.0425,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0304,2024-06-01,0.000975,0.0,0.05375,P-003,8,25,0.032225000000000004,0.0225,0.055,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0304,2024-07-01,0.000975,0.0,0.0,P-003,8,25,0.000975,0.0,0.05375,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0304,2024-08-01,0.000975,0.0,0.0,P-003,8,25,0.000975,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0304,2024-09-01,0.000975,0.0,0.0,P-003,8,25,0.000975,0.0,0.0,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0304,2024-10-01,0.000975,0.0,0.0,P-003,8,25,0.000975,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0305,2024-01-01,0.004125,0.0,0.0,P-001,2,15,0.004125,0.07425000000000001,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0305,2024-02-01,0.077,0.0495,0.001375,P-001,2,15,0.004125,0.0,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0305,2024-03-01,0.12375,0.0,0.00275,P-001,2,15,0.077,0.0495,0.001375,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0305,2024-04-01,0.066,0.0,0.05775,P-001,2,15,0.12375,0.0,0.00275,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0305,2024-05-01,0.066,0.2475,0.0,P-001,2,15,0.066,0.0,0.05775,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0305,2024-06-01,0.015125,0.0,0.05088,P-001,2,15,0.066,0.2475,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0305,2024-07-01,0.027475,0.0,0.23513,P-001,2,15,0.015125,0.0,0.05088,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0305,2024-08-01,0.026099999999999998,0.0,0.0,P-001,2,15,0.027475,0.0,0.23513,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0305,2024-09-01,0.00135,0.0,0.026125,P-001,2,15,0.026099999999999998,0.0,0.0,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0305,2024-10-01,0.00135,0.0,0.0,P-001,2,15,0.00135,0.0,0.026125,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0307,2024-05-01,1.14595,0.0,0.0,P-002,10,50,1.14595,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0307,2024-06-01,1.1428,0.0,0.0,P-002,10,50,1.14595,0.0,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0307,2024-07-01,1.344575,0.0,0.0,P-002,10,50,1.1428,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0307,2024-08-01,1.318875,0.0,0.0255,P-002,10,50,1.344575,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0307,2024-09-01,1.318875,0.0,0.0,P-002,10,50,1.318875,0.0,0.0255,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0307,2024-10-01,1.3188499999999999,0.0,0.0,P-002,10,50,1.318875,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0307,2024-11-01,1.31525,0.0,0.003575,P-002,10,50,1.3188499999999999,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0307,2024-12-01,0.844175,0.0,0.471,P-002,10,50,1.31525,0.0,0.003575,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0308,2024-01-01,0.042575,0.0,0.0,P-001,4,25,0.042575,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0308,2024-02-01,0.042575,0.0,0.0,P-001,4,25,0.042575,0.0,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0308,2024-03-01,0.031575,0.22275,0.011,P-001,4,25,0.042575,0.0,0.0,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0308,2024-04-01,0.2007,0.14024999999999999,0.004125,P-001,4,25,0.031575,0.22275,0.011,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0308,2024-05-01,0.0838,0.0,0.017875000000000002,P-001,4,25,0.2007,0.14024999999999999,0.004125,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0308,2024-06-01,0.0728,0.0,0.22275,P-001,4,25,0.0838,0.0,0.017875000000000002,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0308,2024-07-01,0.07,0.0,0.07563,P-001,4,25,0.0728,0.0,0.22275,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0308,2024-08-01,0.07,0.0,0.0001,P-001,4,25,0.07,0.0,0.07563,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0308,2024-09-01,0.037,0.0,0.031625,P-001,4,25,0.07,0.0,0.0001,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0308,2024-10-01,0.0095,0.0,0.027500000000000004,P-001,4,25,0.037,0.0,0.031625,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0308,2024-11-01,0.009,0.0,0.001375,P-001,4,25,0.0095,0.0,0.027500000000000004,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0308,2024-12-01,0.009,0.0,0.0,P-001,4,25,0.009,0.0,0.001375,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0309,2024-02-01,0.0495,0.0,0.0,P-001,5,15,0.0495,0.0495,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0309,2024-03-01,0.02475,0.12375,0.02475,P-001,5,15,0.0495,0.0,0.0,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0309,2024-04-01,0.08800000000000001,0.27225,0.011,P-001,5,15,0.02475,0.12375,0.02475,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0309,2024-05-01,0.28305,0.07425000000000001,0.001575,P-001,5,15,0.08800000000000001,0.27225,0.011,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0309,2024-06-01,0.28049999999999997,0.0,0.100385,P-001,5,15,0.28305,0.07425000000000001,0.001575,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0309,2024-07-01,0.4273,0.0,0.0030499999999999998,P-001,5,15,0.28049999999999997,0.0,0.100385,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0309,2024-08-01,0.423175,0.0,0.004125,P-001,5,15,0.4273,0.0,0.0030499999999999998,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0309,2024-09-01,0.324175,0.0,0.099,P-001,5,15,0.423175,0.0,0.004125,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0309,2024-10-01,0.22517500000000001,0.0,0.09901,P-001,5,15,0.324175,0.0,0.099,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0309,2024-11-01,0.217225,0.0,0.00688,P-001,5,15,0.22517500000000001,0.0,0.09901,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0309,2024-12-01,0.18285,0.0,0.034375,P-001,5,15,0.217225,0.0,0.00688,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0310,2024-11-01,1.682625,0.0,0.0,P-001,6,5,1.683,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0310,2024-12-01,1.657875,0.0,0.02475,P-001,6,5,1.682625,0.0,0.0,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0316,2024-01-01,0.0151,0.0,0.0,P-001,4,5,0.0151,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0319,2024-01-01,0.01085,0.0,0.0,P-001,8,5,0.01085,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0319,2024-02-01,0.01085,0.0,0.0,P-001,8,5,0.01085,0.0,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0319,2024-03-01,0.01085,0.0,0.0,P-001,8,5,0.01085,0.0,0.0,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0319,2024-04-01,0.01085,0.0,0.0,P-001,8,5,0.01085,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0319,2024-05-01,0.0,0.0,0.0,P-001,8,5,0.01085,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0320,2024-01-01,0.0007,0.0,0.0,P-001,4,25,0.0007,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0320,2024-02-01,0.0007,0.0,0.0,P-001,4,25,0.0007,0.0,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0320,2024-03-01,0.0007,0.0,0.0,P-001,4,25,0.0007,0.0,0.0,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0320,2024-04-01,0.0007,0.42075,0.0,P-001,4,25,0.0007,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0320,2024-05-01,0.02475,0.0,0.0,P-001,4,25,0.0007,0.42075,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0320,2024-06-01,0.41800000000000004,0.0,0.00275,P-001,4,25,0.02475,0.0,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0320,2024-07-01,0.350625,0.0,0.06738,P-001,4,25,0.41800000000000004,0.0,0.00275,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0320,2024-08-01,0.30112500000000003,0.0,0.0495,P-001,4,25,0.350625,0.0,0.06738,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0320,2024-09-01,0.1153,0.0,0.086825,P-001,4,25,0.30112500000000003,0.0,0.0495,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0320,2024-10-01,0.09055,0.0,0.12375,P-001,4,25,0.1153,0.0,0.086825,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0320,2024-11-01,0.00255,0.0,0.088005,P-001,4,25,0.09055,0.0,0.12375,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0322,2024-05-01,0.023375,0.0,0.0,P-001,4,30,0.02475,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0323,2024-01-01,0.0255,0.0,0.0,P-002,12,20,0.0255,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0323,2024-02-01,0.0255,0.0,0.0,P-002,12,20,0.0255,0.0,0.0,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0323,2024-03-01,0.0255,0.0,0.0,P-002,12,20,0.0255,0.0,0.0,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0323,2024-04-01,0.025475,0.0,0.0,P-002,12,20,0.0255,0.0,0.0,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0323,2024-05-01,0.025475,0.0,0.0,P-002,12,20,0.025475,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0323,2024-06-01,0.025475,0.0,0.0,P-002,12,20,0.025475,0.0,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0323,2024-07-01,0.025475,0.0,0.0,P-002,12,20,0.025475,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0323,2024-08-01,0.025475,0.0,0.0,P-002,12,20,0.025475,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0327,2024-01-01,0.25077499999999997,0.0,0.0003,P-001,8,15,0.251075,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0327,2024-02-01,0.188925,0.121,0.050350000000000006,P-001,8,15,0.25077499999999997,0.0,0.0003,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0327,2024-03-01,0.19972499999999999,0.0495,0.0717,P-001,8,15,0.188925,0.121,0.050350000000000006,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0327,2024-04-01,0.188725,0.116875,0.035750000000000004,P-001,8,15,0.19972499999999999,0.0495,0.0717,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0327,2024-05-01,0.170575,0.099,0.088575,P-001,8,15,0.188725,0.116875,0.035750000000000004,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0327,2024-06-01,0.26535000000000003,0.07425,0.024849999999999997,P-001,8,15,0.170575,0.099,0.088575,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0327,2024-07-01,0.3379,0.12375,0.01543,P-001,8,15,0.26535000000000003,0.07425,0.024849999999999997,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0327,2024-08-01,0.20315,0.0,0.22,P-001,8,15,0.3379,0.12375,0.01543,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0327,2024-09-01,0.24165,0.2475,0.077,P-001,8,15,0.20315,0.0,0.22,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0327,2024-10-01,0.16945000000000002,0.099,0.08045000000000001,P-001,8,15,0.24165,0.2475,0.077,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0327,2024-11-01,0.3829,0.0,0.02475,P-001,8,15,0.16945000000000002,0.099,0.08045000000000001,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0327,2024-12-01,0.521775,0.0,0.017875000000000002,P-001,8,15,0.3829,0.0,0.02475,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0334,2024-06-01,0.02475,0.0,0.0,P-001,4,15,0.02475,0.0,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0334,2024-07-01,0.02475,0.0,0.0,P-001,4,15,0.02475,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0335,2024-01-01,1.6335,1.2375,0.57375,P-001,8,5,2.2815,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0335,2024-02-01,0.27775,0.594,1.20725,P-001,8,5,1.6335,1.2375,0.57375,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0335,2024-03-01,1.161075,1.3860000000000001,0.7254,P-001,8,5,0.27775,0.594,1.20725,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0335,2024-04-01,1.07025,0.2475,0.44275,P-001,8,5,1.161075,1.3860000000000001,0.7254,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0335,2024-05-01,0.247425,1.71875,1.2361250000000001,P-001,8,5,1.07025,0.2475,0.44275,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0335,2024-06-01,0.952775,0.7425,1.3585,P-001,8,5,0.247425,1.71875,1.2361250000000001,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0335,2024-07-01,0.58145,1.3365,1.0394,P-001,8,5,0.952775,0.7425,1.3585,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0335,2024-08-01,1.2475,5.29375,1.4355,P-001,8,5,0.58145,1.3365,1.0394,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0335,2024-09-01,2.21145,1.731125,1.245575,P-001,8,5,1.2475,5.29375,1.4355,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0335,2024-10-01,2.76585,0.0,2.9975,P-001,8,5,2.21145,1.731125,1.245575,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0335,2024-11-01,2.236225,0.0,1.9635,P-001,8,5,2.76585,0.0,2.9975,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0335,2024-12-01,2.332825,0.0,0.6954,P-001,8,5,2.236225,0.0,1.9635,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0336,2024-01-01,0.49620000000000003,0.0,0.011,P-001,8,30,0.5072,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0336,2024-02-01,0.3972,0.0,0.099,P-001,8,30,0.49620000000000003,0.0,0.011,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0336,2024-03-01,0.001225,0.0,0.395975,P-001,8,30,0.3972,0.0,0.099,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0336,2024-04-01,0.001225,0.1485,0.0,P-001,8,30,0.001225,0.0,0.395975,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0336,2024-07-01,0.1485,0.0,0.0,P-001,8,30,0.001225,0.1485,0.0,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0336,2024-08-01,0.1265,0.0,0.022,P-001,8,30,0.1485,0.0,0.0,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0336,2024-09-01,0.099,0.0,0.0275,P-001,8,30,0.1265,0.0,0.022,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0336,2024-10-01,0.099,0.0,0.0,P-001,8,30,0.099,0.0,0.0275,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0336,2024-11-01,0.0495,0.0,0.02475,P-001,8,30,0.099,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0336,2024-12-01,0.0495,0.0,0.02475,P-001,8,30,0.0495,0.0,0.02475,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0338,2024-01-01,0.208425,0.0,0.0055,P-002,6,40,0.213425,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0338,2024-02-01,0.172075,0.0,0.03625,P-002,6,40,0.208425,0.0,0.0055,2,0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0338,2024-03-01,0.019075,0.0,0.153,P-002,6,40,0.172075,0.0,0.03625,3,1.0,6.123233995736766e-17
SINGAPORE-WAREHOUSE,MAT-0338,2024-04-01,0.019075,0.0,0.0,P-002,6,40,0.019075,0.0,0.153,4,0.8660254037844387,-0.49999999999999983
SINGAPORE-WAREHOUSE,MAT-0338,2024-05-01,0.019025,0.0,0.0,P-002,6,40,0.019075,0.0,0.0,5,0.49999999999999994,-0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0338,2024-06-01,0.019025,0.0,0.0,P-002,6,40,0.019025,0.0,0.0,6,1.2246467991473532e-16,-1.0
SINGAPORE-WAREHOUSE,MAT-0338,2024-07-01,0.007025,0.0,0.012,P-002,6,40,0.019025,0.0,0.0,7,-0.4999999999999998,-0.8660254037844388
SINGAPORE-WAREHOUSE,MAT-0338,2024-08-01,0.007025,0.0,0.0,P-002,6,40,0.007025,0.0,0.012,8,-0.8660254037844384,-0.5000000000000004
SINGAPORE-WAREHOUSE,MAT-0338,2024-09-01,0.072725,0.0,0.0,P-002,6,40,0.007025,0.0,0.0,9,-1.0,-1.8369701987210297e-16
SINGAPORE-WAREHOUSE,MAT-0338,2024-10-01,0.072725,0.0,0.0,P-002,6,40,0.072725,0.0,0.0,10,-0.8660254037844386,0.5000000000000001
SINGAPORE-WAREHOUSE,MAT-0338,2024-11-01,0.2247,0.0,0.0010249999999999999,P-002,6,40,0.072725,0.0,0.0,11,-0.5000000000000004,0.8660254037844384
SINGAPORE-WAREHOUSE,MAT-0338,2024-12-01,0.269975,0.0,0.0267,P-002,6,40,0.2247,0.0,0.0010249999999999999,12,-2.4492935982947064e-16,1.0
SINGAPORE-WAREHOUSE,MAT-0339,2024-01-01,0.0389,0.0,0.0,P-002,7,50,0.0389,0.0,0.0,1,0.49999999999999994,0.8660254037844387
SINGAPORE-WAREHOUSE,MAT-0339,2024-02-01,0.0359,0.0,0.0225,P-002,7,50,0.0389,0.0,0.0,2,0.8660254037844386,0.5000000000000001
